user_id,sales_name,seat_id,outbound_time,connect_time_sec,call_duration_sec,ring_duration_sec,call_status,recording_url,user_id_clean,call_date,source,source_code,register_time,dispatch_time,sales_name_lead,sales_group,pay_intention,last_free_status,remark,call_status_lead,is_first_dispatch,trial_count,latest_trial_time,latest_trial_status,order_count,total_gmv,latest_order_time,has_trial,has_order,lead_quality,fraud_risk,followup_issue,course_feedback,next_action,risk_summary
62677046,EGCC-nadahassan,2314(Maqsam),2026-05-05 21:45:25,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-05/maqsam-NadaHassan.302238797.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000509&Signature=aGrBvp73Ab9cINxgDKVQvhLyyF8%3D,62677046,2026-05-05,MKT,2,2026-03-11 05:21:51,2026-03-11 12:55:29,EGCC-nadahassan,前端销售部001组,,已取消,-,未拨打,非首次分配,2.0,2026-03-12 22:30 ~ 23:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63068514,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 20:21:18,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301595675.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000758&Signature=6O1hY1rf4zPQaTdeACw9QTnVz%2FI%3D,63068514,2026-05-03,MKT,1,2026-05-01 00:34:18,2026-05-01 00:35:19,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-03 15:30 ~ 16:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61519863,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 20:19:52,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301595123.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000758&Signature=uK46GRTCgF1Mrr2ND14pvHOM4HM%3D,61519863,2026-05-03,MKT,2,2025-10-14 12:25:27,2026-04-30 19:36:44,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63067657,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 20:13:48,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301592834.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000758&Signature=nFoGpLTi47XywuYA5Q1fFbNiqM0%3D,63067657,2026-05-03,MKT,1,2026-04-30 20:03:55,2026-04-30 20:04:55,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 15:00 ~ 15:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63029664,EGCC-maiwaheed,2313(Maqsam),2026-05-03 20:05:50,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301589597.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000759&Signature=vWs%2BW26vFubFlnd5o3Sj%2FDDsoVE%3D,63029664,2026-05-03,MKT,1,2026-04-26 22:54:56,2026-04-26 22:55:57,EGCC-maiwaheed,前端销售部002组,,已结束,-,未接通,首次分配,2.0,2026-05-03 20:30 ~ 21:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61891212,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 20:04:15,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301588977.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000760&Signature=4jyFdm%2FY1%2FNneFMEGDn9EqJ7cww%3D,61891212,2026-05-03,REF-扫码,2,2025-11-23 15:15:42,2026-04-30 19:39:20,EGCC-tasneemmahmoud,前端销售部002组,,,-,未拨打,非首次分配,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63071980,EGCC-maiwaheed,2313(Maqsam),2026-05-03 20:04:06,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301588909.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000760&Signature=x1F4%2BLpr6j66iFlmD7sTp6YWXCU%3D,63071980,2026-05-03,MKT,2,2026-05-01 14:31:51,2026-05-02 11:23:40,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,非首次分配,3.0,2026-05-03 20:30 ~ 21:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63068346,EGCC-maiwaheed,2313(Maqsam),2026-05-03 20:02:41,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301588357.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000761&Signature=AAajKu2eU6bARaJyLtpo00clyKM%3D,63068346,2026-05-03,MKT,1,2026-05-01 00:22:05,2026-05-01 00:23:06,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 18:00 ~ 18:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63068131,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:59:19,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301587008.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000761&Signature=KDumouvU9QyBOqzaqAdmLyUX%2BvE%3D,63068131,2026-05-03,MKT,2,2026-04-30 22:40:44,2026-05-02 12:06:16,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,非首次分配,2.0,2026-05-03 16:00 ~ 16:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63073854,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:56:44,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301585977.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000762&Signature=0B8nhphvpWcRMH579GIOa5GO2rk%3D,63073854,2026-05-03,MKT,1,2026-05-01 21:16:52,2026-05-01 21:17:53,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-03 16:00 ~ 16:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63067657,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 19:50:46,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301583702.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000763&Signature=tBU2totPv%2BCo7yCkR1ZpgkuPKzQ%3D,63067657,2026-05-03,MKT,1,2026-04-30 20:03:55,2026-04-30 20:04:55,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 15:00 ~ 15:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
0,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:47:17,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301582306.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000763&Signature=gJl1n1uB2Hv1zYEjYtbc6kQt%2FGs%3D,0,2026-05-03,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
61694375,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 19:38:55,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301579011.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000766&Signature=qf0kinYO1tzQ8oR7xqbXM7M8ZUw%3D,61694375,2026-05-03,MKT,2,2025-11-02 15:13:40,2026-02-26 12:30:15,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未拨打,非首次分配,1.0,2026-05-03 19:00 ~ 19:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63084512,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:35:02,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301577308.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000766&Signature=CUfmbrkdbGBX3VLcLdaPZIxCcOo%3D,63084512,2026-05-03,MKT,1,2026-05-03 10:35:28,2026-05-03 10:36:28,EGCC-maiwaheed,前端销售部002组,,已取消,-,未拨打,首次分配,1.0,2026-05-04 16:00 ~ 16:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
0,51nadamuhammad,2245(Maqsam),2026-05-03 19:34:53,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301577251.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000767&Signature=ePLm938vqRywsUhaGTVLhf6b2ik%3D,0,2026-05-03,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63080254,51nadamuhammad,2245(Maqsam),2026-05-03 19:31:36,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301575606.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000768&Signature=fjxFn5HISt6LraiTlpugCZjpdOI%3D,63080254,2026-05-03,MKT,1,2026-05-02 17:47:01,2026-05-02 17:48:02,51nadamuhammad,前端销售部002组,,已取消,-,未拨打,首次分配,2.0,2026-05-03 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63080254,51nadamuhammad,2245(Maqsam),2026-05-03 19:31:10,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301575303.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000768&Signature=TbHygI4yAUY%2FldAqv%2BDzaqzSpQg%3D,63080254,2026-05-03,MKT,1,2026-05-02 17:47:01,2026-05-02 17:48:02,51nadamuhammad,前端销售部002组,,已取消,-,未拨打,首次分配,2.0,2026-05-03 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63080254,51nadamuhammad,2245(Maqsam),2026-05-03 19:29:05,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301574345.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000769&Signature=sfOdjz36k9twINbSjwUuv7PAISQ%3D,63080254,2026-05-03,MKT,1,2026-05-02 17:47:01,2026-05-02 17:48:02,51nadamuhammad,前端销售部002组,,已取消,-,未拨打,首次分配,2.0,2026-05-03 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63080870,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:21:23,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301570780.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000769&Signature=OU7vaS5L%2F1bq4JBkqj%2FdxOdhVgQ%3D,63080870,2026-05-03,MKT,1,2026-05-02 19:50:05,2026-05-02 19:51:05,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-04 18:00 ~ 18:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63075353,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 19:05:36,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301563728.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000770&Signature=PduzbGbvw1nGHLKRt04cHFOv8mo%3D,63075353,2026-05-03,MKT,1,2026-05-02 05:09:44,2026-05-02 05:10:45,EGCC-tasneemmahmoud,前端销售部002组,,已取消,-,未拨打,首次分配,1.0,2026-05-03 17:30 ~ 18:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63075088,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:03:34,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301562797.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000770&Signature=A0VHuDKvWuPQTSk0Y7aKdQS0xJE%3D,63075088,2026-05-03,MKT,1,2026-05-02 05:10:15,2026-05-02 05:11:16,EGCC-maiwaheed,前端销售部002组,,学生缺席,-,未拨打,首次分配,3.0,2026-05-03 19:00 ~ 19:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63078728,EGCC-maiwaheed,2313(Maqsam),2026-05-03 19:00:14,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301561491.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000771&Signature=9m3ULi3MGimfsAwR8ioRpF%2BIPKU%3D,63078728,2026-05-03,MKT,2,2026-05-02 14:20:49,2026-05-03 11:20:46,EGCC-maiwaheed,前端销售部002组,,已取消,-,未拨打,非首次分配,1.0,2026-05-03 17:00 ~ 17:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63078749,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 18:56:18,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301559810.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000772&Signature=wS9yL0%2FkpQHARqhU%2B7zOedv5bnI%3D,63078749,2026-05-03,MKT,1,2026-05-02 14:35:34,2026-05-02 14:36:34,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 13:30 ~ 14:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63080254,51nadamuhammad,2245(Maqsam),2026-05-03 18:54:20,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301558958.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000772&Signature=ly8P03aLoh99vyBqcxi2jr7pj%2F0%3D,63080254,2026-05-03,MKT,1,2026-05-02 17:47:01,2026-05-02 17:48:02,51nadamuhammad,前端销售部002组,,已取消,-,未拨打,首次分配,2.0,2026-05-03 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63082131,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 18:49:38,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301556884.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000773&Signature=X1pJ4B%2FK0tgSHlF8Zrp0S0TtpvY%3D,63082131,2026-05-03,MKT,1,2026-05-03 02:25:39,2026-05-03 02:26:40,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-04 15:30 ~ 16:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61694375,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 18:43:30,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301554313.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000773&Signature=AvUaZOXX0Qk0VPS5lbrvKI51fb0%3D,61694375,2026-05-03,MKT,2,2025-11-02 15:13:40,2026-02-26 12:30:15,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未拨打,非首次分配,1.0,2026-05-03 19:00 ~ 19:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63082678,51nadamuhammad,2245(Maqsam),2026-05-03 18:40:24,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301553095.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000774&Signature=W5VPN20X%2BpByrKBS2rasXyLGMRU%3D,63082678,2026-05-03,MKT,1,2026-05-03 05:57:12,2026-05-03 05:58:13,51nadamuhammad,前端销售部002组,,学生缺席,-,未拨打,首次分配,2.0,2026-05-04 20:00 ~ 20:30,s_absent,,,,yes,no,weak_need,normal,no_issue,low_interest,rebook_trial,weak_need | normal | no_issue | low_interest
63081669,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 18:36:24,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301551536.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000774&Signature=IpN3U6H1UdoE8z9ABgsY4dW35oc%3D,63081669,2026-05-03,MKT,1,2026-05-02 23:22:47,2026-05-02 23:23:48,EGCC-tasneemmahmoud,前端销售部002组,,已取消,-,未拨打,首次分配,1.0,2026-05-04 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63081669,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 18:32:23,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301550096.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000775&Signature=F%2F59aA1%2Bqv3zk3aE6FBtRvCNiXw%3D,63081669,2026-05-03,MKT,1,2026-05-02 23:22:47,2026-05-02 23:23:48,EGCC-tasneemmahmoud,前端销售部002组,,已取消,-,未拨打,首次分配,1.0,2026-05-04 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63079248,EGCC-maiwaheed,2313(Maqsam),2026-05-03 18:31:57,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301549933.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000775&Signature=VE8SmH2T4gjNVUNwnwWBpp7M89A%3D,63079248,2026-05-03,MKT,1,2026-05-02 15:34:05,2026-05-02 15:35:06,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 17:00 ~ 17:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63084966,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 18:31:34,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301549803.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000775&Signature=7n7XwlB072IqAWdXEXpiZSWRiHs%3D,63084966,2026-05-03,MKT,1,2026-05-03 12:48:20,2026-05-03 12:49:21,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-03 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63084966,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 18:25:44,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301547629.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000776&Signature=kQidp65Zizxb4zgFBTVm4wp0%2FeM%3D,63084966,2026-05-03,MKT,1,2026-05-03 12:48:20,2026-05-03 12:49:21,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,1.0,2026-05-03 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63080852,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 18:23:19,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301546712.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000776&Signature=hvndc9WWXF8qN6mRfYonpBdlUdc%3D,63080852,2026-05-03,MKT,1,2026-05-02 19:27:01,2026-05-02 19:28:02,EGCC-tasneemmahmoud,前端销售部002组,,已取消,-,未拨打,首次分配,1.0,2026-05-04 19:30 ~ 20:00,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63067657,EGCC-fatmamohamed,2310(Maqsam),2026-05-03 18:14:24,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-FatmaMohamed.301543398.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000777&Signature=KQ9zfLOrwBvpmM7ppQnwOwQWKhA%3D,63067657,2026-05-03,MKT,1,2026-04-30 20:03:55,2026-04-30 20:04:55,EGCC-fatmamohamed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 15:00 ~ 15:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63079248,EGCC-maiwaheed,2313(Maqsam),2026-05-03 18:13:10,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301542971.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000777&Signature=xssP7g16HFGoMss4%2B%2Fr1yZWRwyo%3D,63079248,2026-05-03,MKT,1,2026-05-02 15:34:05,2026-05-02 15:35:06,EGCC-maiwaheed,前端销售部002组,,已结束,-,未拨打,首次分配,2.0,2026-05-03 17:00 ~ 17:30,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
61504669,EGCC-maiwaheed,2313(Maqsam),2026-05-03 18:08:42,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301541358.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000778&Signature=yEGPky3a6idkSXCyQbWBAEd7P3U%3D,61504669,2026-05-03,,,,,,,,,,,,,,,,,,no,no,no_trial_or_not_aware,normal,no_issue,unknown,manual_review,no_trial_or_not_aware | normal | no_issue | unknown
63081982,EGCC-tasneemmahmoud,2311(Maqsam),2026-05-03 17:50:21,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-TasneemMahmoud.301534305.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000780&Signature=nAiWWUONb1Ltf%2BYA9Uf9Iy7MMzY%3D,63081982,2026-05-03,MKT,1,2026-05-03 02:01:21,2026-05-03 02:02:22,EGCC-tasneemmahmoud,前端销售部002组,,已结束,-,未接通,首次分配,1.0,2026-05-04 14:30 ~ 15:00,end,,,,yes,no,good_need,normal,not_followed_after_trial,price_issue,close_payment,good_need | normal | not_followed_after_trial | price_issue
63081671,EGCC-maiwaheed,2313(Maqsam),2026-05-03 17:47:18,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301533118.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000780&Signature=dS0Vz%2FgGH7PxTHwvMlXMOF0zSO8%3D,63081671,2026-05-03,MKT,1,2026-05-02 23:25:45,2026-05-02 23:26:45,EGCC-maiwaheed,前端销售部002组,,学生缺席,-,未拨打,首次分配,3.0,2026-05-04 15:00 ~ 15:30,s_absent,,,,yes,no,weak_need,normal,no_issue,low_interest,rebook_trial,weak_need | normal | no_issue | low_interest
63080254,51nadamuhammad,2245(Maqsam),2026-05-03 17:42:00,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-NadaMuhammad.301530879.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000781&Signature=ixKF0IOvAHXdex7DAQ8kjV67Dm8%3D,63080254,2026-05-03,MKT,1,2026-05-02 17:47:01,2026-05-02 17:48:02,51nadamuhammad,前端销售部002组,,已取消,-,未拨打,首次分配,2.0,2026-05-03 20:00 ~ 20:30,cancel,,,,yes,no,weak_need,normal,no_issue,schedule_issue,rebook_trial,weak_need | normal | no_issue | schedule_issue
63081671,EGCC-maiwaheed,2313(Maqsam),2026-05-03 17:39:44,,,,双方接通,http://pd-fscall-record.oss-cn-hongkong.aliyuncs.com/2026-05-03/maqsam-MaiWaheed.301529947.mp3?OSSAccessKeyId=LTAI5t8sBUhKT5YzXBHvmGGq&Expires=1778000782&Signature=DNf0wDmJtjllNW4CZgk9ec7Xank%3D,63081671,2026-05-03,MKT,1,2026-05-02 23:25:45,2026-05-02 23:26:45,EGCC-maiwaheed,前端销售部002组,,学生缺席,-,未拨打,首次分配,3.0,2026-05-04 15:00 ~ 15:30,s_absent,,,,yes,no,weak_need,normal,no_issue,low_interest,rebook_trial,weak_need | normal | no_issue | low_interest
